barcode,productName,batchCode,expiryDate,quantity,price
P0016,Snack,B02485,2027-08-24,27,85000
P0016,Snack,B02486,2027-03-15,81,45000
P0016,Snack,B02487,2027-07-08,51,40000
P0016,Snack,B02488,2027-05-13,9,35000
P0016,Snack,B02489,2026-09-24,1,50000
P0016,Snack,B02490,2027-11-04,51,40000
P0016,Snack,B02491,2026-09-04,8,45000
P0016,Snack,B02492,2026-07-18,95,85000
P0016,Snack,B02493,2026-07-05,42,80000
P0016,Snack,B02494,2026-07-08,31,100000
P0016,Snack,B02495,2026-09-26,93,35000
P0016,Snack,B02496,2027-02-10,41,60000
P0016,Snack,B02497,2027-10-07,100,85000
P0016,Snack,B02498,2027-11-02,41,35000
P0016,Snack,B02499,2027-09-19,76,10000
P0016,Snack,B02500,2026-07-24,10,95000
P0016,Snack,B02501,2027-03-01,54,70000
P0016,Snack,B02502,2027-07-24,25,15000
P0016,Snack,B02503,2026-07-31,6,15000
P0016,Snack,B02504,2027-11-22,2,70000
P0016,Snack,B02505,2027-01-09,96,85000
P0016,Snack,B02506,2026-07-02,42,70000
P0016,Snack,B02507,2026-08-15,99,75000
P0016,Snack,B02508,2026-09-03,31,35000
P0016,Snack,B02509,2027-07-15,59,70000
P0016,Snack,B02510,2027-11-22,98,10000
P0016,Snack,B02511,2026-08-27,99,10000
P0016,Snack,B02512,2026-07-05,18,90000
P0016,Snack,B02513,2026-08-01,99,50000
P0016,Snack,B02514,2026-10-24,53,55000
P0016,Snack,B02515,2027-03-02,43,100000
P0016,Snack,B02516,2027-05-22,8,35000
P0016,Snack,B02517,2026-10-23,98,20000
P0016,Snack,B02518,2027-02-24,94,95000
P0016,Snack,B02519,2027-12-13,43,25000
P0016,Snack,B02520,2027-10-09,67,100000
P0016,Snack,B02521,2027-02-16,34,25000
P0016,Snack,B02522,2027-02-11,19,90000
P0016,Snack,B02523,2027-12-31,30,60000
P0016,Snack,B02524,2027-07-29,56,100000
P0016,Snack,B02525,2026-08-28,52,90000
P0016,Snack,B02526,2026-08-01,78,25000
P0016,Snack,B02527,2026-10-10,31,65000
P0016,Snack,B02528,2027-12-07,85,55000
P0016,Snack,B02529,2026-10-12,9,55000
P0016,Snack,B02530,2027-05-11,98,80000
P0016,Snack,B02531,2026-11-28,15,45000
P0016,Snack,B02532,2027-04-21,56,85000
P0016,Snack,B02533,2026-07-02,82,70000
P0016,Snack,B02534,2026-09-21,57,95000
P0016,Snack,B02535,2026-10-01,31,85000
P0016,Snack,B02536,2026-12-26,6,45000
P0016,Snack,B02537,2027-04-18,13,45000
P0016,Snack,B02538,2027-08-02,10,25000
P0016,Snack,B02539,2026-12-11,49,45000
P0016,Snack,B02540,2027-11-04,52,80000
P0016,Snack,B02541,2027-08-09,8,100000
P0016,Snack,B02542,2026-07-08,21,70000
P0016,Snack,B02543,2027-09-10,38,65000
P0016,Snack,B02544,2027-07-20,1,55000
P0016,Snack,B02545,2026-12-01,94,15000
P0016,Snack,B02546,2026-11-18,92,55000
P0016,Snack,B02547,2027-05-22,42,60000
P0016,Snack,B02548,2027-06-03,46,10000
P0016,Snack,B02549,2027-06-23,27,100000
P0016,Snack,B02550,2027-05-03,77,25000
P0016,Snack,B02551,2026-07-08,33,35000
P0016,Snack,B02552,2027-11-08,8,45000
P0016,Snack,B02553,2027-11-21,94,80000
P0016,Snack,B02554,2026-07-17,94,15000
P0016,Snack,B02555,2027-02-01,40,100000
P0016,Snack,B02556,2027-07-17,1,10000
P0016,Snack,B02557,2026-08-03,17,65000
P0016,Snack,B02558,2027-11-02,13,55000
P0016,Snack,B02559,2027-01-15,80,20000
P0016,Snack,B02560,2026-10-31,23,30000
P0016,Snack,B02561,2027-12-05,38,20000
P0016,Snack,B02562,2027-10-13,75,35000
P0016,Snack,B02563,2027-05-31,73,100000
P0016,Snack,B02564,2026-07-07,34,90000
P0016,Snack,B02565,2027-09-27,49,90000
P0016,Snack,B02566,2027-09-05,75,50000
P0016,Snack,B02567,2027-06-03,78,40000
P0016,Snack,B02568,2027-10-10,87,50000
P0016,Snack,B02569,2026-11-16,3,75000
P0016,Snack,B02570,2026-07-27,5,25000
P0016,Snack,B02571,2027-05-14,2,85000
P0016,Snack,B02572,2027-06-04,75,70000
P0016,Snack,B02573,2027-02-18,25,20000
P0016,Snack,B02574,2027-03-09,86,10000
P0016,Snack,B02575,2026-12-08,35,35000
P0016,Snack,B02576,2027-11-12,14,30000
P0016,Snack,B02577,2027-11-26,75,10000
P0016,Snack,B02578,2027-01-09,87,70000
P0016,Snack,B02579,2027-08-01,48,40000
P0016,Snack,B02580,2027-06-24,67,70000
P0016,Snack,B02581,2026-09-15,81,35000
P0016,Snack,B02582,2027-09-10,6,45000
P0016,Snack,B02583,2026-08-30,27,20000
P0016,Snack,B02584,2026-12-08,27,70000
P0016,Snack,B02585,2027-06-22,53,50000
P0016,Snack,B02586,2026-10-15,24,65000
P0016,Snack,B02587,2026-07-06,96,60000
P0016,Snack,B02588,2027-06-18,67,30000
P0016,Snack,B02589,2027-08-22,72,45000
P0016,Snack,B02590,2027-06-14,42,15000
P0016,Snack,B02591,2027-10-05,45,65000
P0016,Snack,B02592,2027-11-20,83,65000
P0016,Snack,B02593,2027-10-15,80,15000
P0016,Snack,B02594,2027-03-08,7,75000
P0016,Snack,B02595,2026-07-13,73,40000
P0016,Snack,B02596,2027-04-14,27,100000
P0016,Snack,B02597,2026-10-13,15,20000
P0016,Snack,B02598,2027-12-20,26,45000
P0016,Snack,B02599,2026-10-03,71,90000
P0016,Snack,B02600,2027-10-18,52,85000
P0016,Snack,B02601,2026-10-07,30,25000
P0016,Snack,B02602,2026-12-23,11,30000
P0016,Snack,B02603,2027-08-27,10,30000
P0016,Snack,B02604,2026-12-29,77,30000
P0016,Snack,B02605,2026-10-17,69,75000
P0016,Snack,B02606,2027-02-08,80,100000
P0016,Snack,B02607,2026-07-20,76,60000
P0016,Snack,B02608,2026-07-16,43,85000
P0016,Snack,B02609,2027-12-24,78,60000
P0016,Snack,B02610,2027-03-25,76,80000
P0016,Snack,B02611,2026-11-06,33,55000
P0016,Snack,B02612,2026-12-18,63,45000
P0016,Snack,B02613,2027-12-11,2,85000
P0016,Snack,B02614,2027-06-17,2,10000
P0016,Snack,B02615,2027-08-06,70,35000
P0016,Snack,B02616,2026-09-03,50,35000
P0016,Snack,B02617,2026-07-03,70,40000
P0016,Snack,B02618,2027-04-04,1,80000
P0016,Snack,B02619,2027-12-04,62,60000
P0016,Snack,B02620,2026-08-02,42,90000
P0016,Snack,B02621,2027-02-07,27,70000
P0016,Snack,B02622,2026-11-09,96,75000
P0016,Snack,B02623,2026-09-17,62,100000
P0016,Snack,B02624,2027-05-11,85,80000
P0016,Snack,B02625,2026-07-06,64,50000
P0016,Snack,B02626,2027-10-09,14,40000
P0016,Snack,B02627,2026-12-16,16,15000
P0016,Snack,B02628,2026-11-20,49,100000
P0016,Snack,B02629,2027-02-15,81,55000
P0016,Snack,B02630,2027-08-09,84,50000
P0016,Snack,B02631,2026-10-09,1,25000
P0016,Snack,B02632,2027-01-02,86,40000
P0016,Snack,B02633,2026-07-15,53,50000
P0016,Snack,B02634,2027-07-27,65,85000
P0016,Snack,B02635,2026-09-18,29,30000
P0016,Snack,B02636,2027-11-10,54,95000
P0016,Snack,B02637,2026-07-03,59,80000
P0016,Snack,B02638,2026-12-30,84,55000
P0016,Snack,B02639,2027-09-04,67,10000
P0016,Snack,B02640,2027-03-13,57,65000
P0016,Snack,B02641,2026-10-04,3,10000
P0016,Snack,B02642,2026-07-04,82,25000
P0016,Snack,B02643,2027-05-07,45,25000
P0016,Snack,B02644,2027-09-02,74,35000
P0016,Snack,B02645,2027-03-25,98,100000
P0016,Snack,B02646,2027-05-11,75,75000
P0016,Snack,B02647,2027-11-14,87,45000
P0016,Snack,B02648,2026-12-17,70,80000
P0016,Snack,B02649,2027-02-24,26,45000
P0016,Snack,B02650,2027-04-28,67,50000
P0016,Snack,B02651,2027-07-10,95,15000
P0016,Snack,B02652,2027-05-18,28,15000
P0016,Snack,B02653,2027-01-20,45,70000
P0016,Snack,B02654,2027-12-21,30,100000
P0016,Snack,B02655,2027-04-06,33,90000
P0016,Snack,B02656,2027-02-21,54,60000
P0016,Snack,B02657,2027-07-24,45,50000
P0016,Snack,B02658,2026-12-08,15,95000
P0016,Snack,B02659,2027-06-25,48,55000
P0016,Snack,B02660,2026-12-22,85,55000
P0016,Snack,B02661,2027-02-09,75,45000
P0016,Snack,B02662,2027-05-25,13,45000
P0016,Snack,B02663,2027-02-13,96,15000
P0016,Snack,B02664,2027-08-15,77,10000
P0016,Snack,B02665,2026-07-02,44,10000
P0016,Snack,B02666,2027-08-21,15,35000
P0016,Snack,B02667,2027-12-26,43,75000
P0016,Snack,B02668,2026-07-02,71,70000
P0016,Snack,B02669,2026-07-04,72,70000
P0016,Snack,B02670,2027-11-05,90,25000
P0016,Snack,B02671,2026-10-27,80,65000
P0016,Snack,B02672,2026-12-30,41,40000
P0016,Snack,B02673,2026-09-05,51,70000
P0016,Snack,B02674,2026-12-17,68,60000
P0016,Snack,B02675,2027-10-22,32,10000
P0016,Snack,B02676,2026-07-05,82,35000
P0016,Snack,B02677,2027-10-14,7,65000
P0016,Snack,B02678,2027-01-20,49,15000
P0016,Snack,B02679,2027-09-25,83,35000
P0016,Snack,B02680,2027-04-13,42,95000
P0016,Snack,B02681,2026-07-03,52,60000
P0016,Snack,B02682,2027-10-26,20,85000
P0016,Snack,B02683,2027-04-11,64,85000
P0016,Snack,B02684,2027-08-03,3,35000
P0016,Snack,B02685,2027-12-06,46,55000
P0016,Snack,B02686,2027-11-15,20,30000
P0016,Snack,B02687,2027-08-11,79,95000
P0016,Snack,B02688,2027-04-29,53,100000
P0016,Snack,B02689,2027-10-16,21,85000
P0016,Snack,B02690,2026-07-08,54,40000
P0016,Snack,B02691,2027-12-11,93,60000
P0016,Snack,B02692,2027-08-28,58,25000
P0010,Candy,B02693,2026-12-19,87,35000
P0010,Candy,B02694,2027-04-17,49,25000
P0010,Candy,B02695,2027-02-12,46,25000
P0010,Candy,B02696,2026-07-20,85,95000
P0010,Candy,B02697,2026-12-22,30,10000
P0010,Candy,B02698,2027-12-22,13,85000
P0010,Candy,B02699,2027-11-17,32,35000
P0010,Candy,B02700,2027-01-22,44,45000
P0010,Candy,B02701,2027-07-29,29,20000
P0010,Candy,B02702,2027-12-22,38,55000
P0010,Candy,B02703,2027-02-06,45,100000
P0010,Candy,B02704,2027-06-01,1,20000
P0010,Candy,B02705,2026-07-08,64,90000
P0010,Candy,B02706,2026-07-04,14,70000
P0010,Candy,B02707,2027-10-27,83,60000
P0010,Candy,B02708,2026-07-13,80,25000
P0010,Candy,B02709,2027-08-22,98,95000
P0010,Candy,B02710,2027-03-28,88,10000
P0010,Candy,B02711,2026-09-14,16,10000
P0010,Candy,B02712,2027-06-07,6,85000
P0010,Candy,B02713,2027-02-28,70,45000
P0010,Candy,B02714,2027-12-02,56,60000
P0010,Candy,B02715,2026-07-04,48,80000
P0010,Candy,B02716,2027-07-10,4,55000
P0010,Candy,B02717,2027-06-30,75,45000
P0010,Candy,B02718,2026-10-18,40,100000
P0010,Candy,B02719,2027-12-24,91,15000
P0010,Candy,B02720,2027-04-15,24,100000
P0010,Candy,B02721,2026-07-08,98,70000
P0010,Candy,B02722,2027-07-27,46,80000
P0010,Candy,B02723,2027-07-16,78,70000
P0010,Candy,B02724,2027-04-10,47,35000
P0010,Candy,B02725,2026-10-29,40,35000
P0010,Candy,B02726,2027-02-25,96,75000
P0010,Candy,B02727,2026-12-19,60,15000
P0010,Candy,B02728,2026-08-30,83,85000
P0010,Candy,B02729,2027-02-08,72,95000
P0010,Candy,B02730,2027-09-24,75,20000
P0010,Candy,B02731,2027-02-16,41,40000
P0010,Candy,B02732,2026-07-02,91,95000
P0010,Candy,B02733,2027-08-20,45,65000
P0010,Candy,B02734,2027-05-09,100,25000
P0010,Candy,B02735,2026-07-07,13,100000
P0010,Candy,B02736,2026-10-31,64,65000
P0010,Candy,B02737,2026-09-12,15,65000
P0010,Candy,B02738,2026-08-29,45,90000
P0010,Candy,B02739,2027-06-05,52,95000
P0010,Candy,B02740,2027-05-27,82,70000
P0010,Candy,B02741,2027-08-17,12,100000
P0010,Candy,B02742,2027-07-02,48,80000
P0010,Candy,B02743,2026-12-17,27,100000
P0010,Candy,B02744,2027-02-14,53,35000
P0010,Candy,B02745,2027-04-30,33,95000
P0010,Candy,B02746,2027-08-06,31,15000
P0010,Candy,B02747,2027-06-08,89,80000
P0010,Candy,B02748,2026-07-03,57,10000
P0010,Candy,B02749,2027-07-18,19,15000
P0010,Candy,B02750,2026-11-29,29,100000
P0010,Candy,B02751,2027-09-19,60,25000
P0010,Candy,B02752,2026-07-06,58,10000
P0010,Candy,B02753,2027-04-28,9,95000
P0010,Candy,B02754,2027-12-23,45,75000
P0010,Candy,B02755,2027-04-11,84,90000
P0010,Candy,B02756,2026-12-29,16,20000
P0010,Candy,B02757,2026-11-05,71,90000
P0010,Candy,B02758,2027-02-19,42,25000
P0010,Candy,B02759,2027-09-23,82,70000
P0010,Candy,B02760,2027-04-15,46,75000
P0010,Candy,B02761,2027-06-24,68,20000
P0010,Candy,B02762,2027-12-23,57,55000
P0010,Candy,B02763,2027-07-06,96,15000
P0010,Candy,B02764,2026-08-13,68,55000
P0010,Candy,B02765,2027-09-21,20,10000
P0010,Candy,B02766,2027-07-30,6,50000
P0010,Candy,B02767,2027-02-06,56,25000
P0010,Candy,B02768,2027-02-15,37,15000
P0010,Candy,B02769,2027-02-16,68,95000
P0010,Candy,B02770,2027-06-04,1,90000
P0010,Candy,B02771,2026-07-07,10,20000
P0010,Candy,B02772,2026-07-10,57,10000
P0010,Candy,B02773,2027-03-04,60,45000
P0010,Candy,B02774,2027-04-28,5,60000
P0010,Candy,B02775,2027-08-24,69,65000
P0010,Candy,B02776,2026-11-21,100,55000
P0010,Candy,B02777,2026-07-31,14,95000
P0010,Candy,B02778,2026-07-02,24,25000
P0010,Candy,B02779,2027-06-03,70,65000
P0010,Candy,B02780,2027-10-10,18,50000
P0010,Candy,B02781,2027-05-13,36,30000
P0010,Candy,B02782,2026-07-13,55,50000
P0010,Candy,B02783,2027-07-30,60,35000
P0010,Candy,B02784,2027-09-18,47,65000
P0010,Candy,B02785,2027-02-11,19,40000
P0010,Candy,B02786,2026-07-05,98,25000
P0010,Candy,B02787,2027-03-20,2,30000
P0010,Candy,B02788,2027-06-15,35,55000
P0010,Candy,B02789,2027-05-16,94,80000
P0010,Candy,B02790,2027-01-12,12,15000
P0010,Candy,B02791,2026-08-17,87,75000
P0010,Candy,B02792,2027-03-16,27,10000
P0010,Candy,B02793,2027-02-28,71,60000
P0010,Candy,B02794,2027-10-30,88,30000
P0010,Candy,B02795,2026-10-09,81,60000
P0010,Candy,B02796,2026-07-04,6,15000
P0010,Candy,B02797,2027-01-13,86,25000
P0010,Candy,B02798,2027-10-20,59,95000
P0010,Candy,B02799,2027-10-10,56,20000
P0010,Candy,B02800,2026-12-19,78,95000
P0010,Candy,B02801,2026-11-13,29,65000
P0010,Candy,B02802,2027-10-19,75,65000
P0010,Candy,B02803,2026-07-13,43,65000
P0010,Candy,B02804,2026-07-05,53,15000
P0010,Candy,B02805,2027-04-19,43,60000
P0010,Candy,B02806,2026-11-05,24,60000
P0010,Candy,B02807,2027-07-18,25,85000
P0010,Candy,B02808,2026-08-13,68,90000
P0010,Candy,B02809,2027-06-30,76,45000
P0010,Candy,B02810,2027-05-27,39,80000
P0010,Candy,B02811,2027-05-22,9,20000
P0010,Candy,B02812,2026-07-08,37,40000
P0010,Candy,B02813,2026-08-18,4,65000
P0010,Candy,B02814,2027-09-13,27,90000
P0010,Candy,B02815,2027-04-20,13,100000
P0010,Candy,B02816,2027-08-05,45,45000
P0010,Candy,B02817,2027-04-06,66,80000
P0010,Candy,B02818,2027-05-31,43,85000
P0010,Candy,B02819,2026-07-05,95,65000
P0010,Candy,B02820,2027-04-19,96,85000
P0010,Candy,B02821,2027-03-18,84,40000
P0010,Candy,B02822,2027-11-25,72,15000
P0010,Candy,B02823,2026-07-07,48,35000
P0010,Candy,B02824,2026-11-09,38,25000
P0010,Candy,B02825,2027-09-02,72,95000
P0010,Candy,B02826,2027-09-24,99,95000
P0010,Candy,B02827,2026-08-19,35,65000
P0010,Candy,B02828,2026-11-03,13,65000
P0010,Candy,B02829,2027-10-09,76,30000
P0010,Candy,B02830,2026-09-27,65,65000
P0010,Candy,B02831,2027-04-18,20,40000
P0010,Candy,B02832,2026-07-08,74,70000
P0010,Candy,B02833,2026-11-13,77,70000
P0010,Candy,B02834,2026-07-16,39,80000
P0010,Candy,B02835,2027-10-19,79,55000
P0010,Candy,B02836,2027-10-22,1,75000
P0010,Candy,B02837,2027-04-17,59,65000
P0010,Candy,B02838,2027-08-29,43,20000
P0010,Candy,B02839,2027-03-29,97,70000
P0010,Candy,B02840,2027-02-10,77,15000
P0010,Candy,B02841,2026-07-05,61,20000
P0010,Candy,B02842,2026-11-26,48,75000
P0010,Candy,B02843,2026-11-26,23,30000
P0010,Candy,B02844,2027-08-26,50,40000
P0010,Candy,B02845,2027-09-04,36,80000
P0010,Candy,B02846,2027-11-17,21,55000
P0010,Candy,B02847,2026-07-08,79,10000
P0010,Candy,B02848,2027-01-14,8,55000
P0010,Candy,B02849,2026-10-07,98,60000
P0010,Candy,B02850,2027-05-06,60,90000
P0010,Candy,B02851,2027-07-07,87,70000
P0010,Candy,B02852,2027-04-14,40,45000
P0010,Candy,B02853,2026-12-19,52,95000
P0010,Candy,B02854,2026-07-02,68,70000
P0010,Candy,B02855,2026-12-28,83,25000
P0010,Candy,B02856,2026-08-28,70,60000
P0010,Candy,B02857,2027-02-11,83,70000
P0010,Candy,B02858,2027-02-25,54,65000
P0010,Candy,B02859,2027-11-27,67,100000
P0010,Candy,B02860,2027-08-03,93,90000
P0010,Candy,B02861,2026-12-27,34,75000
P0010,Candy,B02862,2027-10-30,77,80000
P0010,Candy,B02863,2027-07-08,28,50000
P0010,Candy,B02864,2026-07-30,94,70000
P0010,Candy,B02865,2027-10-28,3,85000
P0010,Candy,B02866,2026-08-05,25,25000
P0010,Candy,B02867,2027-07-26,79,20000
P0010,Candy,B02868,2027-08-24,71,70000
P0010,Candy,B02869,2027-03-12,70,35000
P0010,Candy,B02870,2027-04-24,100,35000
P0010,Candy,B02871,2027-12-07,79,40000
P0010,Candy,B02872,2026-09-28,24,45000
P0010,Candy,B02873,2026-07-02,78,30000
P0010,Candy,B02874,2027-06-12,51,80000
P0010,Candy,B02875,2027-08-20,95,75000
P0010,Candy,B02876,2027-11-17,38,40000
P0010,Candy,B02877,2027-05-10,22,45000
P0010,Candy,B02878,2026-11-03,58,20000
P0010,Candy,B02879,2027-03-30,98,55000
P0010,Candy,B02880,2027-07-02,79,75000
P0010,Candy,B02881,2026-12-23,2,25000
P0010,Candy,B02882,2026-12-02,35,95000
P0010,Candy,B02883,2027-11-22,62,95000
P0010,Candy,B02884,2026-07-06,39,25000
P0010,Candy,B02885,2027-10-19,44,70000
P0010,Candy,B02886,2027-10-08,39,80000
P0010,Candy,B02887,2026-10-04,71,45000
P0010,Candy,B02888,2027-08-27,74,85000
P0010,Candy,B02889,2027-04-29,90,20000
P0010,Candy,B02890,2027-07-07,98,90000
P0010,Candy,B02891,2027-02-13,90,50000
P0010,Candy,B02892,2027-12-13,84,10000
P0010,Candy,B02893,2027-11-26,51,50000
P0010,Candy,B02894,2026-07-29,78,10000
P0010,Candy,B02895,2026-07-04,58,95000
P0010,Candy,B02896,2027-12-22,6,65000
P0010,Candy,B02897,2027-08-20,96,85000
P0010,Candy,B02898,2026-07-05,1,35000
P0010,Candy,B02899,2027-07-28,4,15000
P0010,Candy,B02900,2026-07-19,99,75000
P0010,Candy,B02901,2026-12-02,49,75000
P0010,Candy,B02902,2026-07-27,79,90000
P0010,Candy,B02903,2027-04-15,70,50000
P0010,Candy,B02904,2026-07-30,74,20000
P0010,Candy,B02905,2026-08-04,53,55000
P0010,Candy,B02906,2027-06-04,46,50000
P0010,Candy,B02907,2026-12-11,83,20000
P0010,Candy,B02908,2027-04-24,83,10000
P0010,Candy,B02909,2026-09-23,4,75000
P0010,Candy,B02910,2027-08-18,87,55000
P0010,Candy,B02911,2027-03-19,47,80000
P0010,Candy,B02912,2027-12-27,90,25000
P0010,Candy,B02913,2026-07-04,46,95000
P0010,Candy,B02914,2027-11-12,72,20000
P0010,Candy,B02915,2027-05-17,41,50000
P0010,Candy,B02916,2027-12-30,39,35000
P0010,Candy,B02917,2027-10-25,42,100000
P0010,Candy,B02918,2026-07-04,3,75000
P0010,Candy,B02919,2027-04-04,91,95000
P0010,Candy,B02920,2027-06-06,9,80000
P0010,Candy,B02921,2027-09-24,44,65000
P0010,Candy,B02922,2027-04-25,23,75000
P0010,Candy,B02923,2026-07-04,48,80000
P0010,Candy,B02924,2027-04-27,35,20000
P0010,Candy,B02925,2026-07-10,91,55000
P0010,Candy,B02926,2027-07-29,55,100000
P0010,Candy,B02927,2027-01-10,43,50000
P0010,Candy,B02928,2027-08-07,56,70000
P0010,Candy,B02929,2026-11-25,31,50000
P0010,Candy,B02930,2026-11-20,6,55000
P0010,Candy,B02931,2027-11-29,27,55000
P0010,Candy,B02932,2026-10-29,87,70000
P0010,Candy,B02933,2026-10-11,76,75000
P0010,Candy,B02934,2027-04-23,96,70000
P0010,Candy,B02935,2026-08-17,61,10000
P0010,Candy,B02936,2026-07-06,23,100000
P0010,Candy,B02937,2026-07-24,32,25000
P0010,Candy,B02938,2027-03-06,15,55000
P0010,Candy,B02939,2026-10-30,61,25000
P0010,Candy,B02940,2026-07-07,5,20000
P0010,Candy,B02941,2027-11-13,21,25000
P0010,Candy,B02942,2026-09-24,68,65000
P0010,Candy,B02943,2027-09-12,47,55000
P0010,Candy,B02944,2026-08-26,33,90000
P0010,Candy,B02945,2027-06-09,10,75000
P0010,Candy,B02946,2027-03-21,93,80000
P0010,Candy,B02947,2027-04-13,80,15000
P0010,Candy,B02948,2026-07-02,66,20000
P0010,Candy,B02949,2027-09-09,89,95000
P0010,Candy,B02950,2027-05-19,65,30000
P0010,Candy,B02951,2027-11-20,89,90000
P0006,Medicine,B02952,2026-07-05,1,65000
P0006,Medicine,B02953,2026-07-02,69,60000
P0006,Medicine,B02954,2027-02-05,67,95000
P0006,Medicine,B02955,2027-04-03,3,10000
P0006,Medicine,B02956,2027-09-09,1,65000
P0006,Medicine,B02957,2026-12-28,86,65000
P0006,Medicine,B02958,2027-09-03,85,20000
P0006,Medicine,B02959,2026-11-23,88,70000
P0006,Medicine,B02960,2027-05-13,87,100000
P0006,Medicine,B02961,2026-12-10,91,75000
P0006,Medicine,B02962,2026-07-07,55,15000
P0006,Medicine,B02963,2027-06-13,53,75000
P0006,Medicine,B02964,2027-09-10,96,75000
P0006,Medicine,B02965,2026-10-15,16,45000
P0006,Medicine,B02966,2026-07-03,24,45000
P0006,Medicine,B02967,2027-08-15,12,55000
P0006,Medicine,B02968,2027-11-17,53,15000
P0006,Medicine,B02969,2027-03-27,52,95000
P0006,Medicine,B02970,2027-10-10,43,60000
P0006,Medicine,B02971,2026-09-01,99,35000
P0006,Medicine,B02972,2026-11-13,18,40000
P0006,Medicine,B02973,2026-12-26,9,80000
P0006,Medicine,B02974,2026-10-22,39,100000
P0006,Medicine,B02975,2026-07-23,34,20000
P0006,Medicine,B02976,2027-02-11,76,10000
P0006,Medicine,B02977,2026-11-03,46,15000
P0006,Medicine,B02978,2026-07-08,88,55000
P0006,Medicine,B02979,2027-11-04,96,40000
P0006,Medicine,B02980,2026-10-05,10,70000
P0006,Medicine,B02981,2026-07-08,64,90000
P0006,Medicine,B02982,2027-11-19,28,45000
P0006,Medicine,B02983,2027-09-13,43,20000
P0006,Medicine,B02984,2026-07-06,25,95000
P0006,Medicine,B02985,2027-07-23,23,85000
P0006,Medicine,B02986,2027-02-21,56,20000
P0006,Medicine,B02987,2026-10-30,56,70000
P0006,Medicine,B02988,2026-07-03,31,80000
P0006,Medicine,B02989,2027-05-31,22,95000
P0006,Medicine,B02990,2027-08-13,23,70000
P0006,Medicine,B02991,2026-07-18,13,60000
P0006,Medicine,B02992,2026-08-06,22,35000
P0006,Medicine,B02993,2027-06-29,93,90000
P0006,Medicine,B02994,2027-10-29,44,30000
P0006,Medicine,B02995,2027-01-08,46,75000
P0006,Medicine,B02996,2027-07-29,95,40000
P0006,Medicine,B02997,2027-03-15,89,25000
P0006,Medicine,B02998,2027-11-24,3,15000
P0006,Medicine,B02999,2027-10-27,59,30000
P0006,Medicine,B03000,2026-12-11,13,50000
P0006,Medicine,B03001,2027-12-22,46,10000
P0006,Medicine,B03002,2026-07-22,13,15000
P0006,Medicine,B03003,2027-05-16,87,15000
P0006,Medicine,B03004,2026-07-08,63,90000
P0006,Medicine,B03005,2027-03-15,52,55000
P0006,Medicine,B03006,2027-03-13,22,80000
P0006,Medicine,B03007,2026-07-25,59,70000
P0006,Medicine,B03008,2027-11-24,66,80000
P0006,Medicine,B03009,2027-02-20,48,60000
P0006,Medicine,B03010,2027-01-23,55,20000
P0006,Medicine,B03011,2026-11-22,90,50000
P0006,Medicine,B03012,2026-07-03,12,55000
P0006,Medicine,B03013,2027-02-03,51,30000
P0006,Medicine,B03014,2027-06-09,19,70000
P0006,Medicine,B03015,2027-02-26,54,100000
P0006,Medicine,B03016,2027-10-10,59,60000
P0006,Medicine,B03017,2027-10-05,19,20000
P0006,Medicine,B03018,2027-11-26,49,70000
P0006,Medicine,B03019,2026-08-09,79,65000
P0006,Medicine,B03020,2026-07-04,100,65000
P0006,Medicine,B03021,2027-05-25,16,20000
P0006,Medicine,B03022,2027-12-08,21,100000
P0006,Medicine,B03023,2027-08-03,54,75000
P0006,Medicine,B03024,2026-10-04,97,75000
P0006,Medicine,B03025,2026-07-06,72,65000
P0006,Medicine,B03026,2026-09-23,60,55000
P0006,Medicine,B03027,2027-08-24,2,10000
P0006,Medicine,B03028,2026-07-06,57,75000
P0006,Medicine,B03029,2027-02-08,41,20000
P0006,Medicine,B03030,2026-10-03,55,20000
P0006,Medicine,B03031,2027-05-04,90,10000
P0006,Medicine,B03032,2027-05-16,50,95000
P0006,Medicine,B03033,2027-02-28,37,100000
P0006,Medicine,B03034,2027-09-23,92,80000
P0006,Medicine,B03035,2027-01-02,91,35000
P0006,Medicine,B03036,2027-10-13,34,85000
P0006,Medicine,B03037,2026-07-07,83,65000
P0006,Medicine,B03038,2027-04-16,97,25000
P0006,Medicine,B03039,2026-07-02,27,65000
P0006,Medicine,B03040,2027-08-07,30,25000
P0006,Medicine,B03041,2026-07-21,8,55000
P0006,Medicine,B03042,2027-04-15,27,70000
P0006,Medicine,B03043,2027-11-03,99,55000
P0006,Medicine,B03044,2027-05-29,94,100000
P0006,Medicine,B03045,2026-07-02,50,55000
P0006,Medicine,B03046,2027-12-17,30,40000
P0006,Medicine,B03047,2027-08-03,24,35000
P0006,Medicine,B03048,2027-06-16,87,25000
P0006,Medicine,B03049,2027-11-27,25,65000
P0006,Medicine,B03050,2027-03-19,29,95000
P0006,Medicine,B03051,2027-03-16,26,40000
P0006,Medicine,B03052,2027-01-29,98,15000
P0006,Medicine,B03053,2027-10-14,22,60000
P0006,Medicine,B03054,2027-07-12,20,40000
P0006,Medicine,B03055,2027-08-20,27,45000
P0006,Medicine,B03056,2027-06-05,86,35000
P0006,Medicine,B03057,2026-07-03,84,50000
P0006,Medicine,B03058,2026-11-21,11,25000
P0006,Medicine,B03059,2026-07-10,92,90000
P0006,Medicine,B03060,2027-06-20,64,40000
P0006,Medicine,B03061,2026-10-20,68,50000
